seal,d_date,lat,lon,trip_id,trip_number,sst,salinity,current_u,current_v,depth,nearby_seal_count,nearest_seal_distance_km,mean_nearby_distance_km,same_sex_nearby_count,opposite_sex_nearby_count,nearby_male_count,nearby_female_count,social_density_score,sex_code,body_mass,total_length
B29,2012-11-08 21:12:28+00:00,52.20014,-10.51963,2010-13_B29_T0011,11,11.3232,35.1131,0.0836,0.0653,93.0,0,561.5932,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-08 21:59:48+00:00,52.20766,-10.52706,2010-13_B29_T0011,11,11.3232,35.1131,0.0836,0.0653,97.0,0,562.5288,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-08 23:29:44+00:00,52.22414,-10.51836,2010-13_B29_T0011,11,11.3232,35.0871,0.0476,0.0153,94.0,0,20.0,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 01:36:44+00:00,52.24178,-10.50972,2010-13_B29_T0011,11,11.3598,35.0871,0.0476,0.0153,98.0,0,20.0,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 02:39:04+00:00,52.25558,-10.50024,2010-13_B29_T0011,11,11.3598,35.0871,0.0476,0.0153,91.0,0,576.8392,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 02:57:56+00:00,52.26216,-10.49509,2010-13_B29_T0011,11,11.3598,35.0871,0.0476,0.0153,92.0,0,577.0777,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 03:11:00+00:00,52.26657,-10.48953,2010-13_B29_T0011,11,11.3598,35.0871,0.0476,0.0153,90.0,0,577.133,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 03:43:08+00:00,52.27909,-10.48345,2010-13_B29_T0011,11,11.3598,35.0871,0.0476,0.0153,94.0,0,577.7769,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 04:01:16+00:00,52.28668,-10.47805,2010-13_B29_T0011,11,11.3598,35.0871,0.0476,0.0153,94.0,0,578.0834,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 04:13:52+00:00,52.29194,-10.47285,2010-13_B29_T0011,11,11.3598,35.0932,0.0226,0.0037,94.0,0,578.2244,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 04:30:40+00:00,52.29832,-10.46586,2010-13_B29_T0011,11,11.3598,35.0932,0.0226,0.0037,94.0,0,579.0619,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 04:44:40+00:00,52.30532,-10.46337,2010-13_B29_T0011,11,11.3598,35.0932,0.0226,0.0037,91.0,0,579.9198,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 05:09:28+00:00,52.31413,-10.45371,2010-13_B29_T0011,11,11.3598,35.0612,0.0311,0.0049,90.0,0,580.1578,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 05:23:24+00:00,52.32033,-10.44689,2010-13_B29_T0011,11,11.3598,35.0612,0.0311,0.0049,91.0,0,580.2965,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 05:49:24+00:00,52.33181,-10.43419,2010-13_B29_T0011,11,11.3598,35.0612,0.0311,0.0049,91.0,0,580.5526,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 06:06:32+00:00,52.33793,-10.42236,2010-13_B29_T0011,11,11.3598,35.0612,0.0311,0.0049,90.0,0,580.4428,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 06:18:32+00:00,52.34365,-10.41251,2010-13_B29_T0011,11,11.3598,35.0612,0.0311,0.0049,89.0,0,580.4015,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 06:33:40+00:00,52.3515,-10.4052,2010-13_B29_T0011,11,11.3598,35.0612,0.0311,0.0049,88.0,0,580.6503,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 06:59:40+00:00,52.36403,-10.39654,2010-13_B29_T0011,11,11.3598,35.0612,0.0311,0.0049,91.0,0,20.0,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 08:03:32+00:00,52.39339,-10.36647,2010-13_B29_T0011,11,11.1664,35.0291,0.0452,-0.0153,90.0,0,581.9551,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 08:20:16+00:00,52.40332,-10.35793,2010-13_B29_T0011,11,11.1664,35.0291,0.0452,-0.0153,91.0,0,582.3181,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 08:36:40+00:00,52.41061,-10.35094,2010-13_B29_T0011,11,11.1664,35.0291,0.0452,-0.0153,93.0,0,582.5516,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 08:54:52+00:00,52.41933,-10.34161,2010-13_B29_T0011,11,11.1664,35.0291,0.0452,-0.0153,93.0,0,582.7865,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 09:09:08+00:00,52.42724,-10.33165,2010-13_B29_T0011,11,11.1664,35.0291,0.0452,-0.0153,92.0,0,582.6431,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 09:23:56+00:00,52.43687,-10.32204,2010-13_B29_T0011,11,11.1664,35.0291,0.0452,-0.0153,93.0,0,582.9415,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 09:36:20+00:00,52.44653,-10.31526,2010-13_B29_T0011,11,11.1664,35.0291,0.0452,-0.0153,94.0,0,583.3798,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 09:50:48+00:00,52.45807,-10.30935,2010-13_B29_T0011,11,11.1664,35.0291,0.0452,-0.0153,93.0,0,584.0105,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 10:08:00+00:00,52.46656,-10.30166,2010-13_B29_T0011,11,11.1664,34.994,0.0488,-0.0232,95.0,0,584.3175,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 10:24:56+00:00,52.47724,-10.29679,2010-13_B29_T0011,11,11.1664,34.994,0.0488,-0.0232,99.0,0,584.9342,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 10:39:32+00:00,52.48491,-10.29468,2010-13_B29_T0011,11,11.1664,34.994,0.0488,-0.0232,101.0,0,585.4437,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 10:56:16+00:00,52.49543,-10.2918,2010-13_B29_T0011,11,11.1664,34.994,0.0488,-0.0232,102.0,0,586.1449,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 11:11:48+00:00,52.50483,-10.28822,2010-13_B29_T0011,11,11.1664,34.9681,0.0427,-0.0269,103.0,0,586.7397,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 11:28:12+00:00,52.51391,-10.28554,2010-13_B29_T0011,11,11.1664,34.9681,0.0427,-0.0269,101.0,0,587.3383,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 11:42:28+00:00,52.52112,-10.2822,2010-13_B29_T0011,11,11.1664,34.9681,0.0427,-0.0269,102.0,0,587.7631,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 12:12:16+00:00,52.53907,-10.2744,2010-13_B29_T0011,11,11.1664,34.9483,0.0031,-0.0751,103.0,0,588.8353,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 13:00:52+00:00,52.56413,-10.26573,2010-13_B29_T0011,11,11.1664,34.9055,0.0146,-0.0793,100.0,0,590.4135,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 13:17:24+00:00,52.57254,-10.2562,2010-13_B29_T0011,11,11.1664,34.9055,0.0146,-0.0793,99.0,0,590.6482,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 13:33:00+00:00,52.58113,-10.253,2010-13_B29_T0011,11,11.1664,34.9055,0.0146,-0.0793,98.0,0,591.1933,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 13:49:44+00:00,52.58998,-10.24399,2010-13_B29_T0011,11,11.1664,34.9055,0.0146,-0.0793,97.0,0,591.4915,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 14:07:40+00:00,52.60048,-10.2354,2010-13_B29_T0011,11,11.1664,34.9055,0.0146,-0.0793,96.0,0,591.9452,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 14:21:00+00:00,52.6108,-10.22917,2010-13_B29_T0011,11,11.1664,34.9055,0.0146,-0.0793,96.0,0,592.496,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 14:35:56+00:00,52.62003,-10.22615,2010-13_B29_T0011,11,11.1664,34.9055,0.0146,-0.0793,95.0,0,593.1075,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 15:17:16+00:00,52.64764,-10.21678,2010-13_B29_T0011,11,11.2045,34.8521,0.0104,-0.0891,93.0,0,594.9408,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 15:30:52+00:00,52.65758,-10.2135,2010-13_B29_T0011,11,11.2045,34.8521,0.0104,-0.0891,94.0,0,595.6039,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 15:45:48+00:00,52.668,-10.20975,2010-13_B29_T0011,11,11.2045,34.8521,0.0104,-0.0891,93.0,0,596.2861,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 16:12:52+00:00,52.68572,-10.19826,2010-13_B29_T0011,11,11.2045,34.846,0.014,-0.0855,91.0,0,597.2182,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 16:40:32+00:00,52.70464,-10.18247,2010-13_B29_T0011,11,11.2045,34.846,0.014,-0.0855,91.0,0,598.0388,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 16:55:00+00:00,52.71419,-10.17538,2010-13_B29_T0011,11,11.2045,34.817,0.0159,-0.0934,92.0,0,598.5074,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 17:11:36+00:00,52.72533,-10.16701,2010-13_B29_T0011,11,11.2045,34.817,0.0159,-0.0934,93.0,0,598.6694,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 17:29:28+00:00,52.7366,-10.1601,2010-13_B29_T0011,11,11.2045,34.817,0.0159,-0.0934,94.0,0,599.293,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 17:43:56+00:00,52.74656,-10.15554,2010-13_B29_T0011,11,11.2045,34.817,0.0159,-0.0934,94.0,0,599.9156,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 18:24:28+00:00,52.77301,-10.14469,2010-13_B29_T0011,11,11.2045,34.817,0.0159,-0.0934,99.0,0,601.6329,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 18:37:20+00:00,52.78108,-10.13996,2010-13_B29_T0011,11,11.2045,34.817,0.0159,-0.0934,99.0,0,602.0958,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 18:53:04+00:00,52.79162,-10.13778,2010-13_B29_T0011,11,11.2045,34.817,0.0159,-0.0934,99.0,0,602.8797,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 19:05:56+00:00,52.80128,-10.13646,2010-13_B29_T0011,11,11.2045,34.8079,0.025,-0.0952,97.0,0,597.433,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 19:20:32+00:00,52.81276,-10.13435,2010-13_B29_T0011,11,11.2045,34.8079,0.025,-0.0952,99.0,0,598.3054,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 19:34:24+00:00,52.82318,-10.13219,2010-13_B29_T0011,11,11.2045,34.8079,0.025,-0.0952,100.0,0,597.5362,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 19:46:56+00:00,52.83237,-10.13063,2010-13_B29_T0011,11,11.2045,34.8079,0.025,-0.0952,103.0,0,598.2432,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 19:59:40+00:00,52.84089,-10.12997,2010-13_B29_T0011,11,11.2045,34.8079,0.025,-0.0952,104.0,0,597.4375,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 20:11:40+00:00,52.84975,-10.12983,2010-13_B29_T0011,11,11.2045,34.8079,0.025,-0.0952,104.0,0,598.1803,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 20:25:56+00:00,52.86061,-10.12732,2010-13_B29_T0011,11,11.2045,34.8079,0.025,-0.0952,104.0,0,598.454,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 20:38:28+00:00,52.87003,-10.12409,2010-13_B29_T0011,11,11.1049,34.7911,0.0275,-0.0946,104.0,0,599.111,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 21:05:56+00:00,52.89027,-10.11491,2010-13_B29_T0011,11,11.1879,34.7835,0.0275,-0.0952,104.0,0,600.4302,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 21:36:20+00:00,52.91412,-10.11119,2010-13_B29_T0011,11,11.1879,34.7835,0.0275,-0.0952,104.0,0,602.2987,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 22:07:16+00:00,52.93751,-10.10169,2010-13_B29_T0011,11,11.1879,34.7835,0.0275,-0.0952,104.0,0,603.8438,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 22:19:48+00:00,52.94618,-10.0975,2010-13_B29_T0011,11,11.1879,34.7835,0.0275,-0.0952,104.0,0,604.3984,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 22:34:16+00:00,52.95656,-10.09332,2010-13_B29_T0011,11,11.1879,34.7835,0.0275,-0.0952,104.0,0,605.1004,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 22:52:12+00:00,52.96846,-10.08736,2010-13_B29_T0011,11,11.1879,34.7743,0.0275,-0.0928,104.0,0,605.8572,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 23:22:44+00:00,52.99137,-10.07385,2010-13_B29_T0011,11,11.1879,34.7743,0.0275,-0.0928,102.0,0,607.2334,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 23:34:48+00:00,53.00042,-10.07182,2010-13_B29_T0011,11,11.1879,34.7743,0.0275,-0.0928,102.0,0,607.9207,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-09 23:46:48+00:00,53.00992,-10.06852,2010-13_B29_T0011,11,11.1879,34.7743,0.0275,-0.0928,102.0,0,608.5934,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-10 00:49:00+00:00,53.05687,-10.06582,2010-13_B29_T0011,11,11.1105,34.7682,0.0342,-0.0861,101.0,0,614.1599,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-10 01:02:32+00:00,53.06767,-10.06338,2010-13_B29_T0011,11,11.1105,34.7682,0.0342,-0.0861,101.0,0,615.6397,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-10 01:16:40+00:00,53.07896,-10.06269,2010-13_B29_T0011,11,11.1105,34.7682,0.0342,-0.0861,101.0,0,617.2019,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-10 01:30:32+00:00,53.0901,-10.06239,2010-13_B29_T0011,11,11.1105,34.7682,0.0342,-0.0861,100.0,0,619.6299,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-10 01:58:36+00:00,53.10997,-10.06009,2010-13_B29_T0011,11,11.1105,34.7682,0.0342,-0.0861,100.0,0,20.0,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-10 02:11:20+00:00,53.12501,-10.05927,2010-13_B29_T0011,11,10.84,34.7835,0.0195,-0.0763,100.0,0,20.0,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-10 02:27:04+00:00,53.13935,-10.05727,2010-13_B29_T0011,11,10.84,34.7835,0.0195,-0.0763,100.0,0,629.3357,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-10 02:56:04+00:00,53.16012,-10.05379,2010-13_B29_T0011,11,10.84,34.7835,0.0195,-0.0763,96.0,0,630.9997,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-10 03:08:28+00:00,53.17165,-10.05243,2010-13_B29_T0011,11,10.84,34.7835,0.0195,-0.0763,90.0,0,631.9492,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-10 03:47:16+00:00,53.19909,-10.03488,2010-13_B29_T0011,11,10.84,34.7575,0.0165,-0.0586,84.0,0,633.6252,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-10 04:16:16+00:00,53.21771,-10.0229,2010-13_B29_T0011,11,10.84,34.8308,0.0385,-0.1111,85.0,0,634.7674,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-10 04:41:12+00:00,53.2297,-10.02652,2010-13_B29_T0011,11,10.84,34.8308,0.0385,-0.1111,86.0,0,636.1754,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-10 04:53:12+00:00,53.23797,-10.01608,2010-13_B29_T0011,11,10.84,34.8308,0.0385,-0.1111,68.0,0,636.4777,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-10 05:08:24+00:00,53.24677,-10.00014,2010-13_B29_T0011,11,10.84,34.8308,0.0385,-0.1111,44.0,0,636.606,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-10 05:36:24+00:00,53.2584,-9.97408,2010-13_B29_T0011,11,10.84,34.8308,0.0385,-0.1111,19.0,0,636.5799,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-10 05:50:00+00:00,53.26708,-9.96406,2010-13_B29_T0011,11,10.84,34.8308,0.0385,-0.1111,19.0,0,636.9446,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-10 06:04:36+00:00,53.27749,-9.9564,2010-13_B29_T0011,11,10.84,34.8277,0.0623,-0.0983,28.0,0,637.5597,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-10 06:17:48+00:00,53.28482,-9.95975,2010-13_B29_T0011,11,10.84,34.8308,0.0385,-0.1111,27.0,0,638.3444,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-10 06:35:44+00:00,53.28906,-9.95872,2010-13_B29_T0011,11,10.84,34.8308,0.0385,-0.1111,27.0,0,638.6792,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-10 06:52:16+00:00,53.29546,-9.96824,2010-13_B29_T0011,11,10.84,34.9696,0.2472,-0.1782,22.0,0,639.802,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-10 07:20:08+00:00,53.31318,-9.97704,2010-13_B29_T0011,11,10.84,34.9696,0.2472,-0.1782,18.0,0,641.7272,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-10 07:32:08+00:00,53.32146,-9.96876,2010-13_B29_T0011,11,10.84,34.9696,0.2472,-0.1782,18.0,0,642.1326,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-10 07:58:48+00:00,53.32803,-9.96158,2010-13_B29_T0011,11,10.84,34.9696,0.2472,-0.1782,13.0,0,642.2231,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-10 08:10:48+00:00,53.32959,-9.9737,2010-13_B29_T0011,11,10.84,34.9696,0.2472,-0.1782,23.0,0,642.8447,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-10 08:36:32+00:00,53.32433,-9.96487,2010-13_B29_T0011,11,10.84,34.9696,0.2472,-0.1782,15.0,0,642.0249,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-11-10 08:48:32+00:00,53.32185,-9.9684,2010-13_B29_T0011,11,10.84,34.9696,0.2472,-0.1782,18.0,0,641.945,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-12-15 17:48:48+00:00,52.10582,-10.51168,2010-13_B29_T0012,12,9.7638,35.0307,0.0739,-0.0165,11.0,0,20.0,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-12-15 19:15:04+00:00,52.05705,-10.48255,2010-13_B29_T0012,12,9.7638,35.0307,0.0739,-0.0165,40.0,0,20.0,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-12-15 19:29:16+00:00,52.05083,-10.4758,2010-13_B29_T0012,12,9.7638,35.0307,0.0739,-0.0165,46.0,0,20.0,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-12-15 20:02:48+00:00,52.02777,-10.46303,2010-13_B29_T0012,12,9.7638,35.0078,0.1068,-0.0403,67.0,0,20.0,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-12-15 20:33:00+00:00,52.00982,-10.45588,2010-13_B29_T0012,12,9.7638,34.8888,0.083,-0.0464,72.0,0,20.0,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-12-15 20:47:08+00:00,51.99894,-10.45106,2010-13_B29_T0012,12,9.7638,34.8888,0.083,-0.0464,72.0,0,20.0,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-12-15 21:06:08+00:00,51.98661,-10.44597,2010-13_B29_T0012,12,9.7638,34.8888,0.083,-0.0464,74.0,0,20.0,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-12-15 21:20:04+00:00,51.977,-10.44218,2010-13_B29_T0012,12,9.7638,34.8888,0.083,-0.0464,74.0,0,20.0,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-12-15 21:34:52+00:00,51.96554,-10.4389,2010-13_B29_T0012,12,9.7638,34.8888,0.083,-0.0464,75.0,0,20.0,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-12-15 22:10:12+00:00,51.94161,-10.42869,2010-13_B29_T0012,12,9.7638,35.0078,0.1587,-0.1489,75.0,0,20.0,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-12-15 22:58:20+00:00,51.91373,-10.42275,2010-13_B29_T0012,12,9.7638,35.0078,0.1587,-0.1489,71.0,0,20.0,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-12-15 23:21:00+00:00,51.90214,-10.43273,2010-13_B29_T0012,12,9.7638,35.0078,0.1587,-0.1489,64.0,0,20.0,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-12-16 00:13:40+00:00,51.87381,-10.44102,2010-13_B29_T0012,12,10.2182,35.0703,0.1196,-0.144,71.0,0,20.0,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-12-16 00:30:20+00:00,51.86567,-10.43703,2010-13_B29_T0012,12,10.2182,35.0703,0.1196,-0.144,77.0,0,20.0,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-12-16 01:16:24+00:00,51.83919,-10.41414,2010-13_B29_T0012,12,10.2182,35.0703,0.1196,-0.144,62.0,0,20.0,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-12-16 01:29:08+00:00,51.83367,-10.41823,2010-13_B29_T0012,12,10.2182,35.0703,0.1196,-0.144,67.0,0,20.0,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-12-16 01:57:00+00:00,51.82531,-10.40968,2010-13_B29_T0012,12,10.2182,35.0703,0.1196,-0.144,53.0,0,20.0,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-12-16 02:14:20+00:00,51.81676,-10.40475,2010-13_B29_T0012,12,10.2182,35.0703,0.1196,-0.144,60.0,0,20.0,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-12-16 02:32:00+00:00,51.80888,-10.39658,2010-13_B29_T0012,12,10.2182,35.0703,0.1196,-0.144,60.0,0,20.0,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-12-16 02:45:16+00:00,51.80123,-10.39167,2010-13_B29_T0012,12,10.2182,35.0703,0.1196,-0.144,59.0,0,20.0,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-12-16 08:55:08+00:00,51.61591,-10.18865,2010-13_B29_T0012,12,10.3305,34.9895,0.0885,-0.0781,61.0,0,20.0,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-12-16 10:06:00+00:00,51.58561,-10.23968,2010-13_B29_T0012,12,10.3305,35.1085,0.072,-0.0604,50.0,0,20.0,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-12-16 10:22:36+00:00,51.57595,-10.24115,2010-13_B29_T0012,12,10.3305,35.1085,0.072,-0.0604,54.0,0,20.0,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-12-16 10:34:36+00:00,51.5714,-10.2373,2010-13_B29_T0012,12,10.3305,35.1085,0.072,-0.0604,56.0,0,20.0,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-12-16 10:46:44+00:00,51.56711,-10.23095,2010-13_B29_T0012,12,10.3305,35.1085,0.072,-0.0604,55.0,0,20.0,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-12-16 10:59:24+00:00,51.56328,-10.22439,2010-13_B29_T0012,12,10.3305,35.1085,0.072,-0.0604,63.0,0,20.0,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-12-16 11:12:00+00:00,51.55837,-10.21756,2010-13_B29_T0012,12,10.3305,35.1085,0.072,-0.0604,71.0,0,20.0,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-12-16 11:25:48+00:00,51.55397,-10.20984,2010-13_B29_T0012,12,10.3305,35.1085,0.072,-0.0604,70.0,0,20.0,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-12-16 11:39:16+00:00,51.54938,-10.20308,2010-13_B29_T0012,12,10.3305,34.9895,0.0885,-0.0781,67.0,0,20.0,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-12-16 12:07:24+00:00,51.53948,-10.18662,2010-13_B29_T0012,12,10.3305,35.11,0.1422,-0.1422,79.0,0,20.0,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-12-16 12:21:12+00:00,51.53594,-10.17634,2010-13_B29_T0012,12,10.3305,35.11,0.1422,-0.1422,76.0,0,20.0,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-12-16 12:50:20+00:00,51.52821,-10.15502,2010-13_B29_T0012,12,10.3305,35.11,0.1422,-0.1422,80.0,0,20.0,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-12-16 13:17:40+00:00,51.51825,-10.13502,2010-13_B29_T0012,12,10.3305,35.11,0.1422,-0.1422,76.0,0,20.0,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-12-16 13:30:12+00:00,51.51654,-10.12424,2010-13_B29_T0012,12,10.057,35.0475,0.1532,-0.1227,74.0,0,20.0,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-12-16 13:58:28+00:00,51.50947,-10.0988,2010-13_B29_T0012,12,10.057,35.0475,0.1532,-0.1227,70.0,0,20.0,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-12-16 14:29:12+00:00,51.5004,-10.06943,2010-13_B29_T0012,12,10.057,35.0475,0.1532,-0.1227,69.0,0,20.0,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-12-16 14:43:04+00:00,51.49561,-10.05741,2010-13_B29_T0012,12,10.057,35.0475,0.1532,-0.1227,69.0,0,20.0,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-12-16 14:58:12+00:00,51.49035,-10.0414,2010-13_B29_T0012,12,10.057,35.0017,0.1642,-0.0946,68.0,0,20.0,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-12-16 15:10:32+00:00,51.48605,-10.03084,2010-13_B29_T0012,12,10.057,35.0017,0.1642,-0.0946,68.0,0,20.0,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-12-16 15:26:56+00:00,51.47947,-10.01657,2010-13_B29_T0012,12,10.057,35.0017,0.1642,-0.0946,68.0,0,20.0,20.0,0,0,0,0,0.0,1.0,186,185
B29,2012-12-16 16:03:08+00:00,51.46607,-9.98073,2010-13_B29_T0012,12,10.057,35.0017,0.1642,-0.0946,66.0,0,20.0,20.0,0,0,0,0,0.0,1.0,186,185
